eto_ofr_display_id,fk_glusr_usr_id,eto_ofr_mcat_id,eto_ofr_typ,eto_ofr_approv,eto_ofr_approv_date_orig
13246757613,23806661,8810,B,A,16/01/17 18:21
13210905867,37570534,55981,B,A,12/01/17 16:50
13107440063,37243150,33469,B,A,03/01/17 09:39
13125635834,14808131,159208,B,A,04/01/17 17:10
13235662713,13163499,181327,B,A,15/01/17 15:07
13035907685,37033551,64876,B,A,26/12/16 21:05
13271701867,28679164,33574,B,A,19/01/17 12:46
13244996585,37652630,113937,B,A,16/01/17 15:57
13148109659,6916593,179031,B,A,06/01/17 16:37
13355625246,38004881,144808,B,A,26/01/17 12:39
13346468259,7016148,31568,B,A,25/01/17 17:09
13137414867,9409470,31588,B,A,05/01/17 17:41
13087861113,14082554,1575,B,A,31/12/16 20:46
13281541952,25778850,114361,B,A,19/01/17 19:10
13330171246,37387472,6629,B,A,24/01/17 12:02
13190469095,23750952,164615,B,A,14/01/17 17:31
13330042913,35093198,105904,B,A,26/01/17 15:27
13143056963,32318194,152943,B,A,06/01/17 10:16
13050140667,28134619,147115,B,A,28/12/16 10:12
13342413652,4506256,37335,B,A,25/01/17 10:49
13095338985,10693935,564,B,A,02/01/17 10:20
13367190959,28892463,26922,B,A,27/01/17 12:45
13278772267,34102451,635,B,A,19/01/17 15:20
13175527875,21497667,23879,B,A,09/01/17 12:54
13367229663,28700030,452,B,A,27/01/17 12:48
13129534067,3188394,85665,B,A,05/01/17 13:23
13249783359,37486707,7789,B,A,17/01/17 15:33
13042328285,37055344,18299,B,A,27/12/16 14:39
13148409546,13945959,8191,B,A,06/01/17 16:57
13380716085,37451085,29937,B,A,28/01/17 13:59
13313335085,29813331,35540,B,A,23/01/17 13:08
13142414485,24577666,157705,B,A,06/01/17 11:23
13203793585,4732238,185537,B,A,12/01/17 11:24
13015173846,5555249,131746,B,A,24/12/16 15:22
13183654295,14396864,162941,B,A,15/01/17 19:58
13369406459,17544855,106296,B,A,27/01/17 16:14
12999972567,11405863,159208,B,A,28/12/16 11:34
13218634763,34415407,27134,B,A,13/01/17 14:08
13248682052,4307196,599,B,A,17/01/17 14:01
13180286395,37452632,90057,B,A,09/01/17 18:43
13370113485,8541528,42647,B,A,28/01/17 10:46
13097153959,23306333,7040,B,A,02/01/17 11:33
13393591934,27863814,183162,B,A,30/01/17 17:56
13213598485,26705245,842,B,A,13/01/17 11:02
13242978063,30604352,8591,B,A,16/01/17 13:13
13174457563,24885514,38979,B,A,09/01/17 11:36
13238301959,37656911,10602,B,A,15/01/17 20:48
13345543334,37334225,4107,B,A,25/01/17 14:22
13049240234,37075026,24449,B,A,28/12/16 10:13
13345475413,26663807,89676,B,A,26/01/17 17:43
13204472334,7174916,33355,B,A,12/01/17 10:48
13166241285,37340575,39466,B,A,14/01/17 15:13
13313694846,36228205,650,B,A,23/01/17 12:59
13157345946,13845510,24155,B,A,07/01/17 14:12
13129442534,27681434,439,B,A,05/01/17 13:29
13300465585,27484330,2212,B,A,21/01/17 14:32
13247661746,3106073,12823,B,A,17/01/17 11:10
13109359813,32813880,84268,B,A,03/01/17 12:16
13131619963,33277482,39129,B,A,05/01/17 09:50
13159149046,26893402,1427,B,A,07/01/17 16:29
13272339352,12674837,38734,B,A,20/01/17 14:12
13324856995,17964388,5148,B,A,24/01/17 17:50
13195179395,33949087,43840,B,A,11/01/17 09:37
13151769875,35835536,15728,B,A,07/01/17 13:13
13193171863,36589279,35121,B,A,11/01/17 11:43
13325119152,37916539,38659,B,A,23/01/17 20:52
13392356195,30863181,33443,B,A,29/01/17 15:30
13302285052,37847890,138334,B,A,21/01/17 17:08
13296177085,3946656,24872,B,A,21/01/17 10:55
13144087195,37363054,30467,B,A,06/01/17 11:46
13235405963,37647511,10616,B,A,15/01/17 14:18
13280762252,11186325,42838,B,A,19/01/17 17:50
13130315895,37319501,14456,B,A,05/01/17 12:06
13010602163,36871163,158393,B,A,24/12/16 14:52
13271934913,10514269,158224,B,A,19/01/17 12:37
13039130834,7846811,135999,B,A,27/12/16 17:31
13373933267,7874162,20677,B,A,27/01/17 20:48
13049836263,12597105,1098,B,A,28/12/16 09:34
13400613313,2629094,160301,B,A,30/01/17 12:51
13066642013,4833681,29161,B,A,29/12/16 17:43
13256019259,11149565,22802,B,A,18/01/17 12:14
13314240463,36024783,168114,B,A,25/01/17 20:14
13079378752,5073826,5385,B,A,31/12/16 15:00
13231670985,31344488,12581,B,A,15/01/17 11:14
13063210034,36118133,4979,B,A,29/12/16 13:16
13185251585,3080599,10246,B,A,10/01/17 10:43
13399817446,22807026,157659,B,A,30/01/17 12:40
13075939963,31880925,134195,B,A,30/12/16 15:45
13090032659,37191238,29662,B,A,01/01/17 11:25
13231486713,1677010,68724,B,A,15/01/17 14:19
13198827367,9450295,84821,B,A,11/01/17 14:55
13075740585,4410279,38829,B,A,30/12/16 15:30
13094047452,2976463,148159,B,A,02/01/17 12:32
13314180567,23723495,4111,B,A,23/01/17 17:28
13280201885,5685580,1221,B,A,19/01/17 17:07
13370706585,1708199,8121,B,A,27/01/17 16:40
13397718563,6049736,2309,B,A,30/01/17 09:34
13087329863,15346426,80653,B,A,31/12/16 19:16
13239273163,13553356,24353,B,A,16/01/17 13:53
13282397513,5647313,111221,B,A,19/01/17 20:17
13158023763,6005988,43342,B,A,07/01/17 15:12
13177615046,27333417,181021,B,A,09/01/17 15:18
13181195713,11454012,138875,B,A,10/01/17 16:50
13322396563,7196550,5250,B,A,23/01/17 17:08
13198649013,15923302,126158,B,A,11/01/17 14:36
13344356759,20553473,155059,B,A,25/01/17 13:09
13350915463,37957509,123996,B,A,26/01/17 15:49
13093178946,8707323,4904,B,A,01/01/17 19:32
13131855867,100494,36739,B,A,05/01/17 15:50
13225064463,26741547,139637,B,A,14/01/17 09:32
13308492095,13606739,903,B,A,22/01/17 11:10
13224841595,37612956,633,B,A,14/01/17 08:46
13316046963,37864450,81204,B,A,23/01/17 09:51
13353870659,37999828,12567,B,A,28/01/17 10:37
13109391475,27443661,178734,B,A,03/01/17 12:17
13235241434,37646610,19240,B,A,15/01/17 13:54
13338227259,36537852,143119,B,A,24/01/17 20:44
13120024852,37288709,42034,B,A,04/01/17 10:40
13178463459,24972238,665,B,A,09/01/17 16:22
13143399675,20909724,184514,B,A,06/01/17 13:57
13136742495,37340353,20106,B,A,05/01/17 16:50
13302077652,35656611,25508,B,A,22/01/17 10:44
13227095267,20174066,151879,B,A,14/01/17 13:37
13292613613,24726569,44215,B,A,21/01/17 15:49
13247103059,28571396,2298,B,A,18/01/17 12:04
13073661046,15475710,89542,B,A,31/12/16 12:52
13404288363,38145362,42636,B,A,30/01/17 16:58
13010350552,13927266,8781,B,A,24/12/16 10:26
13032460052,5831608,37339,B,A,26/12/16 15:28
13307257534,37849108,15686,B,A,22/01/17 09:56
13224670359,34172951,74147,B,A,14/01/17 11:22
13240213375,19108716,14235,B,A,16/01/17 11:24
13017787252,36966821,95592,B,A,24/12/16 19:06
13036293259,22244107,2296,B,A,27/12/16 13:20
13145724095,14620878,11291,B,A,06/01/17 13:45
13103586252,13329808,131666,B,A,02/01/17 19:40
13394621659,31674649,139780,B,A,30/01/17 17:06
13276065834,37770779,6042,B,A,19/01/17 12:10
13135303685,30458288,80969,B,A,05/01/17 15:30
13199766195,24805853,141580,B,A,11/01/17 15:57
13180744546,30681434,2468,B,A,09/01/17 19:25
13278525363,14025384,179704,B,A,19/01/17 14:59
13118927595,37285500,38637,B,A,04/01/17 10:16
13180988559,16681910,8422,B,A,10/01/17 16:55
13300171767,5378464,41758,B,A,21/01/17 14:07
13081373413,24405183,184873,B,A,31/12/16 14:44
13140390959,23796380,152669,B,A,11/01/17 15:45
13355608152,36962682,1128,B,A,26/01/17 16:22
13058787767,24068166,20565,B,A,01/01/17 15:29
13022576152,12641762,24819,B,A,25/12/16 12:24
13253410585,18169124,156256,B,A,17/01/17 13:48
13134444246,37333168,2036,B,A,05/01/17 13:52
13294060995,6036843,7236,B,A,21/01/17 13:08
13140264952,36850759,1963,B,A,11/01/17 13:25
13365046695,18792821,7775,B,A,27/01/17 10:11
13237312546,14752884,85451,B,A,19/01/17 16:29
13232799959,9542237,24421,B,A,15/01/17 10:12
13056157646,34639612,72701,B,A,28/12/16 18:29
13240227867,18176260,150529,B,A,16/01/17 10:04
13173920846,31632127,156218,B,A,09/01/17 10:50
13338177313,26880028,25508,B,A,24/01/17 20:42
13190743085,32995182,1320,B,A,10/01/17 17:50
13038101175,35714809,213,B,A,27/12/16 09:48
13008795195,29140393,111183,B,A,24/12/16 17:28
13236006267,37422144,7064,B,A,15/01/17 15:33
13212409095,26619430,43601,B,A,12/01/17 19:12
13015284446,21617350,113951,B,A,24/12/16 15:25
13386747052,9285175,42791,B,A,29/01/17 12:58
13184887934,37488230,24850,B,A,10/01/17 10:08
13090271385,36983812,94901,B,A,01/01/17 12:05
13366362063,38035351,2266,B,A,27/01/17 11:53
13011949385,36823836,10002,B,A,24/12/16 11:11
13245647395,35871278,181151,B,A,16/01/17 16:50
13375373663,3991146,166734,B,A,28/01/17 11:40
13393988534,37409265,3548,B,A,29/01/17 19:23
13234753834,37645022,39273,B,A,15/01/17 12:55
13207793763,8071060,3678,B,A,12/01/17 12:55
13352647175,37994732,35293,B,A,26/01/17 16:41
13084591946,11252598,1708,B,A,31/12/16 14:12
13200081652,32404466,180969,B,A,11/01/17 16:30
13368722252,9446525,22621,B,A,27/01/17 14:28
13222128459,6111477,26778,B,A,14/01/17 13:47
13034674175,37010695,30479,B,A,26/12/16 18:25
13187842134,18899165,3349,B,A,10/01/17 13:55
13173450746,36485756,147,B,A,09/01/17 10:03
13126435634,37306161,43988,B,A,04/01/17 18:15
13268324052,14021182,113940,B,A,18/01/17 16:42
13183126485,20302861,133127,B,A,14/01/17 16:57
13146910759,13843923,36754,B,A,06/01/17 15:09
13360863934,6457518,147511,B,A,26/01/17 20:09
13154051295,16306130,137536,B,A,07/01/17 09:48
13319797467,8185999,39484,B,A,23/01/17 14:26
13008878985,36949991,3354,B,A,24/12/16 13:15
13255523513,37617565,148416,B,A,18/01/17 16:03
13376431013,25845846,3054,B,A,28/01/17 10:04
13158648734,23278170,183905,B,A,07/01/17 15:50
13282880059,37790186,22441,B,A,20/01/17 12:50
13268673259,37676743,11191,B,A,18/01/17 17:04
13353712567,11149565,183086,B,A,26/01/17 09:47
13262323913,16059169,8408,B,A,18/01/17 10:37
13306912363,34964539,159271,B,A,22/01/17 12:50
13275296585,13697971,121200,B,A,19/01/17 11:10
13193522334,8504483,937,B,A,11/01/17 12:21
13205508734,27951593,155616,B,A,12/01/17 09:40
13246108059,36554913,85229,B,A,16/01/17 17:25
13249970946,23015054,289,B,A,17/01/17 12:22
13062739295,34287477,1941,B,A,29/12/16 12:39
13362017546,38023026,29731,B,A,27/01/17 16:12
13362139085,37995079,182106,B,A,29/01/17 13:45
13028910485,3032920,42490,B,A,26/12/16 10:15
13248275946,37660147,5148,B,A,21/01/17 16:49
13193035185,10238767,5682,B,A,11/01/17 12:32
13358667067,31084075,147396,B,A,26/01/17 16:43
13320547763,29387226,181819,B,A,23/01/17 15:08
13383334263,4186196,1318,B,A,28/01/17 19:51
13030501085,2903516,9510,B,A,26/12/16 12:36
13081804963,37174104,30065,B,A,31/12/16 09:25
13347294985,25886094,22780,B,A,25/01/17 16:24
13197848367,36816446,143114,B,A,11/01/17 13:23
13230985646,19093833,115,B,A,16/01/17 14:22
13076667134,24420915,35343,B,A,30/12/16 16:45
13290989867,37782018,73160,B,A,20/01/17 16:45
13264021459,11018643,69346,B,A,18/01/17 11:20
13387273559,3955876,141325,B,A,29/01/17 17:20
13134183546,37332298,10112,B,A,05/01/17 13:33
13223404263,28166917,1042,B,A,14/01/17 12:25
13060822285,33512122,10550,B,A,29/12/16 09:51
13074554395,28962361,26498,B,A,30/12/16 14:34
13373943852,12050089,42068,B,A,27/01/17 20:50
13342385185,35390792,5763,B,A,25/01/17 10:47
13236369795,4575115,4381,B,A,15/01/17 16:21
13080402495,24535475,148624,B,A,31/12/16 10:39
13077921034,25508486,1056,B,A,31/12/16 15:21
13078160352,30909208,15386,B,A,30/12/16 19:01
13132024995,33562572,49986,B,A,05/01/17 10:36
13165954313,36543562,177372,B,A,08/01/17 13:00
13039659134,37046577,5123,B,A,27/12/16 11:19
13195862185,4601332,137979,B,A,11/01/17 10:54
13010381385,35194105,10491,B,A,24/12/16 10:24
13342192675,37272233,40591,B,A,25/01/17 10:32
13035410367,36130557,157315,B,A,26/12/16 19:31
13120546567,7940495,155742,B,A,04/01/17 11:25
13037653313,11691464,151215,B,A,27/12/16 14:41
13032439434,24581398,167434,B,A,26/12/16 15:28
13169756567,36868958,77637,B,A,08/01/17 19:14
13185732875,37176431,438,B,A,10/01/17 11:22
13053686595,3370643,44913,B,A,28/12/16 14:45
13150744863,37382646,2936,B,A,06/01/17 20:34
13079107685,35966846,182047,B,A,31/12/16 14:59
13037953175,32652931,1388,B,A,27/12/16 10:15
13027321475,9564020,6243,B,A,31/12/16 16:56
13195267763,17004664,29910,B,A,11/01/17 09:47
13234538775,10681294,178127,B,A,15/01/17 12:32
13235027752,15097515,12833,B,A,15/01/17 13:27
13109272959,36615016,44311,B,A,03/01/17 12:08
13155394359,4383497,148624,B,A,07/01/17 11:51
13360743485,15201900,31492,B,A,26/01/17 19:55
13337148359,8651289,11199,B,A,28/01/17 15:02
13298023567,36980665,40874,B,A,22/01/17 09:52
13308964263,30397228,109959,B,A,22/01/17 12:03
13166176459,36782764,10847,B,A,08/01/17 12:25
13143078467,24722901,4019,B,A,06/01/17 10:19
13046749785,23129916,181745,B,A,27/12/16 20:41
13281283446,15086966,53753,B,A,19/01/17 18:37
13063580263,6964880,167689,B,A,29/12/16 13:43
13050426359,11173428,393,B,A,28/12/16 10:38
13101533663,14162724,165896,B,A,02/01/17 16:51
13340345167,5620060,137685,B,A,25/01/17 12:22
13165080995,9697831,68848,B,A,08/01/17 13:46
13257720113,5564930,3796,B,A,17/01/17 17:41
13312201634,18946246,16484,B,A,22/01/17 18:23
13215151367,13366980,1749,B,A,13/01/17 10:11
13168448613,37436562,3694,B,A,08/01/17 16:30
13257337659,28056003,96518,B,A,17/01/17 18:11
13030459267,37017491,160193,B,A,26/12/16 12:35
13269633134,36933062,151132,B,A,18/01/17 18:23
13090037434,33402744,85369,B,A,01/01/17 11:27
13175534675,33308385,8781,B,A,09/01/17 12:53
13249326163,37691134,21548,B,A,17/01/17 12:16
13281991746,14680583,177372,B,A,19/01/17 19:37
13379106167,38071925,11537,B,A,28/01/17 12:12
13275983334,37770479,187907,B,A,21/01/17 16:33
13187313152,21212923,1339,B,A,14/01/17 16:47
13358062585,22815143,1917,B,A,26/01/17 15:51
13162222063,36382583,186525,B,A,08/01/17 12:37
13358818034,18434247,202,B,A,26/01/17 16:57
13056701059,36127551,8861,B,A,28/12/16 18:47
13380547563,21060759,37638,B,A,28/01/17 13:49
13209284059,7947388,2903,B,A,12/01/17 14:53
13325078034,37465244,6749,B,A,23/01/17 20:52
13313982775,24723833,402,B,A,23/01/17 10:09
13149641359,14830955,4275,B,A,06/01/17 18:44
13190220752,4070909,181550,B,A,10/01/17 16:58
13363427763,18835961,114244,B,A,27/01/17 09:34
13136866463,3150299,180492,B,A,05/01/17 17:00
13293361195,37680586,136753,B,A,21/01/17 18:01
13265760013,34173389,12531,B,A,18/01/17 13:36
13159440075,28977437,6013,B,A,13/01/17 15:57
13375414195,23464629,37359,B,A,28/01/17 11:38
13133077767,32516405,37335,B,A,05/01/17 12:07
13216172834,37586668,84718,B,A,13/01/17 09:44
13304923685,22468882,158662,B,A,22/01/17 12:04
13169086952,18897340,43349,B,A,08/01/17 17:51
13359231163,34081476,5062,B,A,26/01/17 19:14
13270321995,35685031,142747,B,A,18/01/17 19:23
13157455852,3118329,3346,B,A,07/01/17 14:20
13388151352,28675822,12972,B,A,29/01/17 11:10
13309165575,34103519,28389,B,A,22/01/17 12:25
13265308363,37736774,1546,B,A,18/01/17 12:59
13084608463,8932283,8590,B,A,31/12/16 14:21
13108671952,19490340,13053,B,A,04/01/17 11:49
13131920195,37323530,34376,B,A,05/01/17 10:26
13366843913,34905366,145525,B,A,27/01/17 12:32
13271281252,4275269,23911,B,A,19/01/17 13:00
13053555659,30654735,181116,B,A,28/12/16 14:31
13310747363,6877801,39908,B,A,22/01/17 15:48
13051368759,12345649,24155,B,A,28/12/16 14:48
13075198946,21457777,131601,B,A,30/12/16 15:21
13255920463,25016127,2247,B,A,18/01/17 12:09
13275702485,30831993,138698,B,A,19/01/17 11:40
13186982867,22954501,84268,B,A,10/01/17 12:50
13026456059,9932066,42034,B,A,25/12/16 21:02
13206393152,19753980,9993,B,A,12/01/17 10:42
13212220563,37573926,141,B,A,12/01/17 18:54
13322574834,8313778,16357,B,A,23/01/17 18:09
13319610367,17037382,1574,B,A,23/01/17 14:16
13198027995,35921253,3883,B,A,16/01/17 17:15
13284136952,37785752,5927,B,A,20/01/17 12:18
13364299685,12535212,65867,B,A,27/01/17 09:46
13296618163,37830700,1978,B,A,21/01/17 16:13
13236817759,7409990,3346,B,A,15/01/17 17:25
13320255234,37894882,111362,B,A,25/01/17 16:45
13391753095,35572005,95359,B,A,29/01/17 14:23
13109989659,25023409,20979,B,A,03/01/17 12:55
13254642313,26418362,36642,B,A,17/01/17 14:22
13396144059,20620312,37825,B,A,30/01/17 10:16
13113345975,28942851,10001,B,A,03/01/17 16:42
13180798252,37461432,101120,B,A,09/01/17 19:30
13232049752,36741320,84722,B,A,15/01/17 11:37
13069781434,15223893,150839,B,A,30/12/16 12:34
13211060863,6259998,107933,B,A,15/01/17 15:18
13046412846,37035226,180890,B,A,27/12/16 20:06
13235754646,11998810,129905,B,A,16/01/17 16:07
13090322167,17756944,144879,B,A,01/01/17 12:26
13358091475,18017568,202,B,A,26/01/17 15:55
13337433813,37890599,445,B,A,26/01/17 13:39
13179040485,11193435,161038,B,A,09/01/17 17:02
13084906763,23635064,113695,B,A,31/12/16 14:43
13153959467,5142841,119222,B,A,07/01/17 09:37
13213709163,37579411,144960,B,A,13/01/17 14:02
13185018985,35122345,188170,B,A,10/01/17 10:20
13181185275,19167301,8774,B,A,09/01/17 20:08
13011246663,17771604,182035,B,A,24/12/16 09:59
13216225146,31984444,25675,B,A,13/01/17 09:51
13179100475,2922664,1886,B,A,09/01/17 17:06
13360560152,30348589,178434,B,A,26/01/17 19:37
13386039034,37828995,185118,B,A,30/01/17 09:07
13282382563,37741726,6378,B,A,19/01/17 20:13
13353103434,29592270,39773,B,A,26/01/17 10:33
13105938346,37168661,4267,B,A,04/01/17 20:34
13223500575,7282434,2135,B,A,14/01/17 15:16
13151386563,33236021,5148,B,A,07/01/17 12:09
13395612667,5795043,134123,B,A,30/01/17 16:37
13240976375,32309501,31338,B,A,16/01/17 10:15
13212050752,19110248,182112,B,A,13/01/17 09:55
13083817175,27294361,4267,B,A,31/12/16 12:59
13160799463,11666318,32806,B,A,07/01/17 18:56
13200486567,8732171,2093,B,A,11/01/17 16:59
13397828885,25887821,154945,B,A,30/01/17 09:19
13234276963,37185002,28065,B,A,15/01/17 12:01
13261579785,37412263,84299,B,A,18/01/17 11:58
13170200434,1403338,32949,B,A,08/01/17 20:00
13384002795,16311696,180705,B,A,28/01/17 18:04
13040981875,36531136,106872,B,A,27/12/16 14:33
13028828813,12701182,26674,B,A,26/12/16 10:05
13391501095,22916956,151685,B,A,29/01/17 13:58
13217792259,19232659,389,B,A,13/01/17 12:36
13243819275,8147391,163764,B,A,16/01/17 14:36
13010900585,5110367,3372,B,A,24/12/16 09:12
13362206113,6596823,132943,B,A,27/01/17 12:15
13244935159,25174611,44757,B,A,16/01/17 15:51
13240110585,37662449,114012,B,A,16/01/17 10:13
13390108752,16108907,11290,B,A,29/01/17 12:03
13207214785,35856590,43164,B,A,12/01/17 12:06
13028215667,24977101,156256,B,A,26/12/16 16:14
13197849734,10213027,39198,B,A,12/01/17 16:19
13028737059,21958825,178319,B,A,26/12/16 09:52
13214297834,11735025,153893,B,A,15/01/17 16:00
13194603746,37517791,3666,B,A,11/01/17 09:55
13207346075,9633794,113880,B,A,12/01/17 12:16
13363557975,9043129,162613,B,A,27/01/17 10:29
13278686663,14781301,20900,B,A,19/01/17 15:09
13285615913,23245164,3898,B,A,20/01/17 15:45
13262900946,37556912,37646,B,A,18/01/17 09:24
13223942785,29343403,5809,B,A,14/01/17 11:50
13155518385,37393941,89864,B,A,13/01/17 11:44
13178252659,37452123,151409,B,A,09/01/17 16:07
13332436175,30707858,42009,B,A,24/01/17 14:05
13374381334,10716034,33966,B,A,28/01/17 12:20
13067724234,10551393,127500,B,A,30/12/16 18:08
13313709052,10115061,43988,B,A,23/01/17 18:50
13262327063,37452220,88414,B,A,19/01/17 16:46
13114509967,27581008,78030,B,A,03/01/17 18:07
13231512475,11088207,3907,B,A,15/01/17 12:06
13219643367,8387764,12681,B,A,13/01/17 15:31
13207764485,11814170,18052,B,A,12/01/17 12:47
13022063346,28472651,181089,B,A,25/12/16 11:24
13138190452,10006606,184675,B,A,11/01/17 16:12
13295493463,10086231,3782,B,A,21/01/17 11:59
13361259634,13005133,181785,B,A,26/01/17 20:40
13048882495,10970483,1978,B,A,28/12/16 11:28
13221876946,17091973,33530,B,A,14/01/17 12:07
13129023459,36910356,24137,B,A,05/01/17 13:56
13294803534,36816414,22257,B,A,21/01/17 16:21
13309597046,35691962,37001,B,A,22/01/17 13:10
13300167246,37804006,36364,B,A,21/01/17 14:12
13042661485,24847000,634,B,A,27/12/16 15:04
13317796663,1618999,8252,B,A,23/01/17 11:59
13333650052,11811360,69636,B,A,24/01/17 15:21
13115947795,37007958,114132,B,A,03/01/17 20:13
13221158667,33708890,101983,B,A,13/01/17 17:56
13261722852,25199876,186412,B,A,18/01/17 11:04
13172528259,5520023,10868,B,A,16/01/17 16:30
13066908452,10317986,10772,B,A,29/12/16 18:05
13036539395,34887522,3367,B,A,27/12/16 09:17
13120572967,29171559,25440,B,A,04/01/17 11:27
13314314734,20251320,37653,B,A,23/01/17 17:22
13278665885,37551761,9566,B,A,19/01/17 15:08
13164543334,33490745,68865,B,A,08/01/17 09:40
13325563646,37917697,2079,B,A,27/01/17 13:26
13154212567,37393165,53795,B,A,07/01/17 10:04
13041153695,4680899,126360,B,A,27/12/16 13:15
13296463259,32716020,30613,B,A,21/01/17 10:03
13301970875,37044119,20414,B,A,21/01/17 16:40
13313684113,29435497,132199,B,A,26/01/17 12:47
13246561585,4846188,127568,B,A,16/01/17 18:04
13287870452,31649584,8422,B,A,20/01/17 12:47
13338165763,25420760,41050,B,A,24/01/17 20:43
13192508895,6880485,2213,B,A,10/01/17 20:46
13265034195,37737732,43,B,A,18/01/17 12:37
13187582434,37484044,1148,B,A,10/01/17 14:38
13146411175,31831172,74731,B,A,06/01/17 17:00
13159704867,9065213,41418,B,A,07/01/17 17:17
13334392095,37247005,7012,B,A,24/01/17 16:08
13240917759,28316696,31598,B,A,16/01/17 10:08
13239834346,23647738,179133,B,A,16/01/17 10:21
13205670875,37553759,10365,B,A,12/01/17 13:10
13326705852,37916911,10979,B,A,24/01/17 15:36
