eto_ofr_display_id,fk_glcat_mcat_id,glcat_mcat_name,glcat_mcat_is_business_type,eto_ofr_qty,eto_ofr_qty_unit,Unit ID,final_predicted_tov(frontend),ml_predicted_tov,eto_ofr_approx_order_val_mapp,retail_flag,ml_predicted_tov_pop_q1,ml_predicted_tov_pop_median,ml_predicted_tov_pop_q3,Retail Threshold
136056662813,53809,Roasted Coffee Bean,0,10,Kg,19,"Rs. 7,000 - 9,400","3,000 to 10,000",300,0,550,780,1000,1
136056662813,53809,Roasted Coffee Bean,0,10,Kg,19,"Rs. 7,000 - 9,400","3,000 to 10,000",300,0,550,780,1000,1
136103814646,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 600 - 800,"Upto 1,000",100,0,550,780,1000,1
136128494067,53809,Roasted Coffee Bean,0,10,kg,19,"Rs. 7,000 - 9,400","3,000 to 10,000",300,0,550,780,1000,1
136021277313,53809,Roasted Coffee Bean,0,1500,kg,19,Rs. 10.5 - 14 Lakh,10 to 20 Lakh,1000,0,550,780,1000,1
136018194113,53809,Roasted Coffee Bean,0,2,Kg,19,"Rs. 1,400 - 1,900","1,000 to 3,000",200,0,550,780,1000,1
136018194113,53809,Roasted Coffee Bean,0,2,Kg,19,"Rs. 1,400 - 1,900","1,000 to 3,000",200,0,550,780,1000,1
135938242075,53809,Roasted Coffee Bean,0,5,Kg,19,"Rs. 3,500 - 4,700","3,000 to 10,000",300,0,550,780,1000,1
136275239859,53809,Roasted Coffee Bean,0,10,Kg,19,"Rs. 7,400 - 7,800","3,000 to 10,000",300,0,550,778,1000,1
136275239859,53809,Roasted Coffee Bean,0,10,Kg,19,"Rs. 7,400 - 7,800","3,000 to 10,000",300,0,550,778,1000,1
135942010834,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 700 - 800,"Upto 1,000",100,0,550,780,1000,1
136271891034,53809,Roasted Coffee Bean,0,100,Kg,19,"Rs. 78,000 - 85,000","50,000 to 1 Lakh",600,0,550,778,1000,1
135976444495,53809,Roasted Coffee Bean,0,5,Kg,19,"Rs. 3,500 - 4,700","3,000 to 10,000",300,0,550,780,1000,1
135975309563,53809,Roasted Coffee Bean,0,1,Pack,27,Rs. 500 - 700,"Upto 1,000",100,0,400,600,798,1
136162155459,53809,Roasted Coffee Bean,0,50,kg,19,"Rs. 35,000 - 47,000","20,000 to 50,000",500,0,550,780,1000,1
135986884252,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 800 - 900,"Upto 1,000",100,0,550,780,1000,1
136136255934,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 800 - 900,"Upto 1,000",100,0,550,780,1000,1
135980195446,53809,Roasted Coffee Bean,0,150,kg,19,"Rs. 52,000 - 82,000","50,000 to 1 Lakh",600,1,550,780,1000,1
135981044246,53809,Roasted Coffee Bean,0,50,Kg,19,"Rs. 35,000 - 47,000","20,000 to 50,000",500,0,550,780,1000,1
136176902846,65012,Construction Bucket,1,20000,piece,31,Rs. More than 1 Crore,More than 1 Crore,1300,0,18500,28500,38000,1
136285009875,65012,Construction Bucket,1,2,piece,31,"Rs. 71,000 - 76,000","50,000 to 1 Lakh",600,0,18500,28500,38000,1
136135851852,65012,Construction Bucket,1,1,piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,18500,28500,38000,1
136223216863,65012,Construction Bucket,1,1,piece,31,"Rs. 26,000 - 34,000","20,000 to 50,000",500,0,18500,28500,38000,1
135923490095,65012,Construction Bucket,1,1,piece,31,"Rs. 26,000 - 35,000","20,000 to 50,000",500,0,18750,29250,44250,1
136204105952,69203,Savory Flavors,0,1,Kg,19,"Rs. Upto 1,000","Upto 1,000",100,0,298,628,1447,#N/A
136157117646,69853,Stainless Steel Barricade,1,4,piece,31,"Rs. 5,000 - 8,000","3,000 to 10,000",300,0,2000,4550,8700,2
136017442452,69853,Stainless Steel Barricade,1,2,piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,2000,4550,8775,2
136169371459,69853,Stainless Steel Barricade,1,1,Piece,31,"Rs. 4,100 - 5,500","3,000 to 10,000",300,0,2000,4550,8700,2
136261872175,69853,Stainless Steel Barricade,1,5,Piece,31,"Rs. 20,000 to 50,000","20,000 to 50,000",500,0,2184,5095,9214,2
135909579995,69853,Stainless Steel Barricade,1,50,Piece,31,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,1,2000,4550,8625,2
136032707513,69853,Stainless Steel Barricade,1,2,Piece,31,"Rs. 3,000 to 10,000","3,000 to 10,000",300,1,2000,4550,8775,2
136190124063,69853,Stainless Steel Barricade,1,2,Piece,31,"Rs. 7,200 - 9,400","3,000 to 10,000",300,0,2075,4698,8850,2
135909901467,72947,Photochromic Lenses,,1,piece,31,"Rs. Upto 1,000","Upto 1,000",100,0,108,355,2862,#N/A
136159804359,73357,Table Flag,,1,Piece,31,Rs. 300,"Upto 1,000",100,0,100,285,685,18
136159804359,73357,Table Flag,,1,Piece,31,Rs. 300,"Upto 1,000",100,0,100,285,685,18
136022488352,73357,Table Flag,,4,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,100,285,685,18
135949096967,73357,Table Flag,,10,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,100,280,682,18
135893600959,73357,Table Flag,,200,Piece,31,"Rs. 10,000 - 20,000","10,000 to 20,000",400,1,100,280,682,18
135893600959,73357,Table Flag,,200,Piece,31,"Rs. 10,000 - 20,000","10,000 to 20,000",400,0,100,280,682,18
136244103985,73357,Table Flag,,1,Piece,31,Rs. 300 - 700,"Upto 1,000",100,0,100,280,682,18
136069912546,73357,Table Flag,,20,Piece,31,"Rs. 700 - 2,000","1,000 to 3,000",200,1,100,285,696,18
136074157713,73357,Table Flag,,100,Piece,31,"Rs. 6,000 - 10,000","3,000 to 10,000",300,1,100,285,696,18
136286543675,73357,Table Flag,,1,Piece,31,Rs. 300,"Upto 1,000",100,0,100,280,682,18
135990811563,73357,Table Flag,,3,Piece,31,"Rs. 800 - 2,000","1,000 to 3,000",200,0,100,280,682,18
135911017452,73357,Table Flag,,5,Piece,31,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,100,250,650,18
136233686395,73357,Table Flag,,1,Piece,31,Rs. 300 - 400,"Upto 1,000",100,0,100,285,685,18
136015178046,73357,Table Flag,,20,Piece,31,"Rs. 2,000 - 3,700","1,000 to 3,000",200,0,100,285,685,18
136250748495,177239,Food Grade Guar Gum Powder,,100,kg,19,"Rs. 12,000 - 13,000","10,000 to 20,000",400,0,115,115,127,50
136210503475,177239,Food Grade Guar Gum Powder,,1,Tonne,97,Rs. 1.1 - 1.2 Lakh,1 to 2 Lakh,700,0,115,115,125,1
136226011246,177239,Food Grade Guar Gum Powder,,100,Kg,19,"Rs. 12,000 - 13,000","10,000 to 20,000",400,0,115,115,125,50
135994349613,177239,Food Grade Guar Gum Powder,,25,kg,19,"Rs. 2,900 - 3,200","1,000 to 3,000",200,0,115,115,126,50
135953985634,177239,Food Grade Guar Gum Powder,,1,kg,19,Rs. 100,"Upto 1,000",100,1,115,115,126,50
136112978859,121366,Stanozolol Tablets and Capsules,0,1,Box,6,"Rs. 1,600 - 1,800","1,000 to 3,000",200,0,540,1250,1800,1
136201895363,121366,Stanozolol Tablets and Capsules,0,1,Box,6,"Rs. 1,200 - 1,800","1,000 to 3,000",200,0,500,1250,1800,1
135902008213,121366,Stanozolol Tablets and Capsules,0,2,Box,6,"Rs. 500 - 1,000","Upto 1,000",100,1,509,1252,1800,1
136106233095,121366,Stanozolol Tablets and Capsules,0,1,Box,6,"Rs. 1,200 - 1,400","1,000 to 3,000",200,1,540,1250,1800,1
136230760975,121366,Stanozolol Tablets and Capsules,0,2,Box,6,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,500,1250,1800,1
136231579095,121366,Stanozolol Tablets and Capsules,0,10,Box,6,"Rs. 12,000 - 14,000","10,000 to 20,000",400,0,500,1250,1800,1
135911341146,121366,Stanozolol Tablets and Capsules,0,1,Box,6,"Rs. 1,100 - 1,500","1,000 to 3,000",200,0,509,1252,1800,1
135911341146,121366,Stanozolol Tablets and Capsules,0,1,Box,6,"Rs. 1,100 - 1,500","1,000 to 3,000",200,1,509,1252,1800,1
135895258746,121366,Stanozolol Tablets and Capsules,0,3,Box,6,"Rs. 3,400 - 4,500","3,000 to 10,000",,1,509,1252,1800,1
135895258746,121366,Stanozolol Tablets and Capsules,0,3,Box,6,"Rs. 3,400 - 4,500","3,000 to 10,000",,0,509,1252,1800,1
135767328995,121366,Stanozolol Tablets and Capsules,0,2,Box,6,"Rs. 2,500 - 3,600","3,000 to 10,000",300,0,509,1252,1800,1
136173618559,121366,Stanozolol Tablets and Capsules,0,1,Box,6,Rs. 99 - 500,"Upto 1,000",100,0,500,1250,1800,1
136008072667,121366,Stanozolol Tablets and Capsules,0,1,Box,6,"Rs. 1,200 - 1,400","1,000 to 3,000",200,0,540,1250,1800,1
136176678195,121366,Stanozolol Tablets and Capsules,0,2,Box,6,"Rs. 2,500 - 3,600","3,000 to 10,000",,1,501,1250,1800,1
136176678195,121366,Stanozolol Tablets and Capsules,0,2,Box,6,"Rs. 2,500 - 3,600","3,000 to 10,000",,1,501,1250,1800,1
135931221885,121366,Stanozolol Tablets and Capsules,0,1,Box,6,"Rs. 500 - 1,300","Upto 1,000",100,1,509,1252,1800,1
136047592985,121366,Stanozolol Tablets and Capsules,0,2,Box,6,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,540,1250,1800,1
136047592985,121366,Stanozolol Tablets and Capsules,0,2,Box,6,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,540,1250,1800,1
136084858475,122434,Monofilament Fabric,,50,Meter,23,Rs. 600 - 800,"Upto 1,000",100,1,12,14,30,1
136105865052,122434,Monofilament Fabric,,1000,kg,19,Rs. 1.1 - 1.4 Lakh,1 to 2 Lakh,700,1,100,116,186,#N/A
136202890385,122434,Monofilament Fabric,,100,Meter,23,"Rs. 1,000 - 1,200","1,000 to 3,000",200,1,12,14,30,1
135906984013,122434,Monofilament Fabric,,2,Meter,23,Rs. 20 - 23,"Upto 1,000",100,1,12,14,30,1
135914863695,122434,Monofilament Fabric,,100,Meter,23,"Rs. 1,300 - 1,700","1,000 to 3,000",200,1,12,14,30,1
136285629095,126188,Primer,,20,Litre,21,"Rs. 3,000 to 10,000","3,000 to 10,000",300,1,150,250,1000,15
136258070385,126188,Primer,,200,Bucket,96,Rs. 3.2 - 4 Lakh,2 to 5 Lakh,800,1,1100,1800,2600,3
136255062767,126188,Primer,,4,Litre,21,"Rs. 1,000 to 3,000","1,000 to 3,000",200,1,150,250,1000,15
136253343359,126188,Primer,,20,Litre,21,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,150,250,1000,15
136098290446,126188,Primer,,100,Litre,21,"Rs. 20,000 to 50,000","20,000 to 50,000",500,0,150,250,1000,15
136212677052,126188,Primer,,500,litre,21,Rs. 3.3 - 5 Lakh,2 to 5 Lakh,800,0,150,250,1000,15
136106794352,126188,Primer,,1000,Litre,21,Rs. 5 to 10 Lakh,5 to 10 Lakh,900,1,150,250,1000,15
136029528585,126188,Primer,,10,Bucket,96,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,1122,1812,2600,3
135977893267,126188,Primer,,20,Litre,21,"Rs. 3,000 to 10,000","3,000 to 10,000",300,1,150,250,985,15
135981044246,53809,Roasted Coffee Bean,0,50,Kg,19,"Rs. 35,000 - 47,000","20,000 to 50,000",500,1,550,780,1000,1
136085350163,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 600 - 800,"Upto 1,000",100,1,550,780,1000,1
136085350163,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 600 - 800,"Upto 1,000",100,1,550,780,1000,1
135990728746,53809,Roasted Coffee Bean,0,20000,Kg,19,Rs. 96 Lakh - 1.1 Crore,More than 1 Crore,,0,550,780,1000,1
135990728746,53809,Roasted Coffee Bean,0,20000,Kg,19,Rs. 96 Lakh - 1.1 Crore,More than 1 Crore,,0,550,780,1000,1
136067329752,53809,Roasted Coffee Bean,0,10,Kg,19,"Rs. 7,000 - 9,400","3,000 to 10,000",300,0,550,780,1000,1
135957013652,53809,Roasted Coffee Bean,0,200,Kg,19,Rs. 1.4 - 1.9 Lakh,1 to 2 Lakh,700,0,550,780,1000,1
136255278463,53809,Roasted Coffee Bean,0,2,kg,19,"Rs. 1,000 - 1,100","1,000 to 3,000",200,1,550,778,1000,1
136073722367,53809,Roasted Coffee Bean,0,15,Kg,19,"Rs. 8,200 - 9,800","3,000 to 10,000",300,0,550,780,1000,1
136250032395,53809,Roasted Coffee Bean,0,1,Kg,19,"Rs. 800 - 1,000","Upto 1,000",100,0,550,778,1000,1
136100719685,53809,Roasted Coffee Bean,0,10,Kg,19,"Rs. 7,800 - 8,500","3,000 to 10,000",300,-1,550,780,1000,1
136223038913,53809,Roasted Coffee Bean,0,2,Kg,19,"Rs. 1,100 - 1,200","1,000 to 3,000",200,0,550,778,1000,1
136208186063,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 300 - 600,"Upto 1,000",100,0,550,778,1000,1
136208186063,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 300 - 600,"Upto 1,000",100,0,550,778,1000,1
136114175434,53809,Roasted Coffee Bean,0,25,Kg,19,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,550,780,1000,1
136114175434,53809,Roasted Coffee Bean,0,25,Kg,19,"Rs. 10,000 to 20,000","10,000 to 20,000",400,0,550,780,1000,1
136202211295,53809,Roasted Coffee Bean,0,100,Kg,19,"Rs. 39,000 - 55,000","20,000 to 50,000",500,0,550,778,1000,1
135911212434,53809,Roasted Coffee Bean,0,5,kg,19,"Rs. 3,500 - 4,700","3,000 to 10,000",300,0,550,782,1000,1
136198108785,53809,Roasted Coffee Bean,0,20,Kg,19,"Rs. 14,000 - 19,000","10,000 to 20,000",400,0,550,778,1000,1
136230450967,53809,Roasted Coffee Bean,0,50,Kg,19,"Rs. 28,000 - 32,000","20,000 to 50,000",500,-1,550,778,1000,1
136230450967,53809,Roasted Coffee Bean,0,50,Kg,19,"Rs. 28,000 - 32,000","20,000 to 50,000",500,1,550,778,1000,1
136029402685,53809,Roasted Coffee Bean,0,500,Kg,19,Rs. 2.6 - 2.8 Lakh,2 to 5 Lakh,800,0,550,780,1000,1
135891721295,53809,Roasted Coffee Bean,0,10,Kg,19,"Rs. 5,500 - 6,000","3,000 to 10,000",300,0,550,782,1000,1
135928379213,53809,Roasted Coffee Bean,0,1,kg,19,Rs. 500 - 600,"Upto 1,000",100,0,550,782,1000,1
135956925952,53809,Roasted Coffee Bean,0,5,Kg,19,"Rs. 3,900 - 4,200","3,000 to 10,000",,0,550,780,1000,1
136181883967,53809,Roasted Coffee Bean,0,10,Kg,19,"Rs. 7,200 - 7,800","3,000 to 10,000",300,1,550,778,1000,1
135925498767,53809,Roasted Coffee Bean,0,1,Kg,19,"Rs. 800 - 1,000","Upto 1,000",100,0,550,782,1000,1
136181858134,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 700 - 900,"Upto 1,000",100,0,550,778,1000,1
136181858134,53809,Roasted Coffee Bean,0,1,Kg,19,Rs. 700 - 900,"Upto 1,000",100,1,550,778,1000,1
136007142875,53809,Roasted Coffee Bean,0,1000,Kg,19,Rs. 4.1 - 5.5 Lakh,2 to 5 Lakh,800,0,550,780,1000,1
136009123467,53809,Roasted Coffee Bean,0,100,Kg,19,"Rs. 70,000 - 94,000","50,000 to 1 Lakh",600,0,550,780,1000,1
136000990459,64786,Car Bumper,,1,piece,31,"Rs. 500 - 1,100","Upto 1,000",100,0,1133,2990,6500,3
136048750867,64786,Car Bumper,,1,piece,31,"Rs. 1,100 - 1,600","1,000 to 3,000",200,0,1133,2990,6500,3
135950587163,177239,Food Grade Guar Gum Powder,,100,kg,19,"Rs. 12,000 - 13,000","10,000 to 20,000",400,0,115,115,126,50
135977882795,177239,Food Grade Guar Gum Powder,,50,kg,19,"Rs. 5,800 - 6,300","3,000 to 10,000",300,0,115,115,126,50
136088136734,177239,Food Grade Guar Gum Powder,,1750,kg,19,Rs. 2 - 2.1 Lakh,2 to 5 Lakh,,0,115,115,125,50
136088136734,177239,Food Grade Guar Gum Powder,,1750,kg,19,Rs. 2 - 2.1 Lakh,2 to 5 Lakh,,0,115,115,125,50
136129022813,177708,Android TV Box,1,1,Piece,31,"Rs. 700 - 1,500","1,000 to 3,000",200,0,1500,2065,3500,2
136160563485,177708,Android TV Box,1,1,Piece,31,"Rs. 1,400 - 1,500","1,000 to 3,000",200,0,1500,2065,3500,2
136152099146,177708,Android TV Box,1,1,Piece,31,"Rs. 1,200 - 1,500","1,000 to 3,000",200,0,1500,2065,3500,2
136160511334,177708,Android TV Box,1,1,Piece,31,"Rs. 1,900 - 2,500","1,000 to 3,000",200,0,1500,2065,3500,2
136158184695,177708,Android TV Box,1,1,Piece,31,"Rs. 1,200 - 1,500","1,000 to 3,000",200,0,1500,2065,3500,2
136157149434,177708,Android TV Box,1,1,Piece,31,"Rs. 1,400 - 1,500","1,000 to 3,000",200,0,1500,2065,3500,2
136023781959,177708,Android TV Box,1,1,Piece,31,"Rs. 1,900 - 2,500","1,000 to 3,000",200,0,1500,2065,3500,2
136023903852,177708,Android TV Box,1,1,Piece,31,"Rs. 1,000 - 1,500","1,000 to 3,000",200,0,1500,2065,3500,2
136022348467,177708,Android TV Box,1,1,Piece,31,"Rs. 1,400 - 1,500","1,000 to 3,000",200,0,1500,2065,3500,2
136022576934,177708,Android TV Box,1,1,Piece,31,"Rs. 700 - 1,500","1,000 to 3,000",200,1,1500,2065,3500,2
136285577859,177708,Android TV Box,1,1,Piece,31,"Rs. 1,800 - 2,500","1,000 to 3,000",200,0,1500,2050,3499,2
136149771459,177708,Android TV Box,1,1,Piece,31,"Rs. 2,100 - 2,500","1,000 to 3,000",200,0,1500,2065,3500,2
136003910713,177708,Android TV Box,1,1,Piece,31,"Rs. 1,500 - 1,700","1,000 to 3,000",200,1,1500,2065,3500,2
136169590195,177708,Android TV Box,1,10,Piece,31,"Rs. 19,000 - 25,000","20,000 to 50,000",500,0,1500,2065,3500,2
136168424746,177708,Android TV Box,1,2,Piece,31,"Rs. 2,400 - 3,000","1,000 to 3,000",200,0,1500,2065,3500,2
136168424746,177708,Android TV Box,1,2,Piece,31,"Rs. 2,400 - 3,000","1,000 to 3,000",200,0,1500,2065,3500,2
135983398385,177708,Android TV Box,1,1,Piece,31,"Rs. 1,400 - 1,500","1,000 to 3,000",,0,1500,2065,3500,2
136277631859,177708,Android TV Box,1,1,Piece,31,"Rs. 1,500 - 2,000","1,000 to 3,000",200,0,1500,2050,3499,2
136275567713,177708,Android TV Box,1,1,Piece,31,"Rs. 1,500 - 1,600","1,000 to 3,000",200,1,1500,2050,3499,2
136166156567,177708,Android TV Box,1,1,Piece,31,"Rs. 800 - 1,500","1,000 to 3,000",200,1,1500,2065,3500,2
135916616395,177708,Android TV Box,1,1,Piece,31,"Rs. 1,500 - 2,000","1,000 to 3,000",200,1,1500,2050,3500,2
135916616395,177708,Android TV Box,1,1,Piece,31,"Rs. 1,500 - 2,000","1,000 to 3,000",200,0,1500,2050,3500,2
136164052952,177708,Android TV Box,1,100,Piece,31,Rs. 1.5 - 1.7 Lakh,1 to 2 Lakh,700,0,1500,2065,3500,2
136164052952,177708,Android TV Box,1,100,Piece,31,Rs. 1.5 - 1.7 Lakh,1 to 2 Lakh,700,1,1500,2065,3500,2
136271475975,177708,Android TV Box,1,10,Piece,31,"Rs. 6,500 - 15,000","10,000 to 20,000",400,1,1500,2050,3499,2
136270794734,177708,Android TV Box,1,10,Piece,31,"Rs. 6,500 - 15,000","10,000 to 20,000",400,1,1500,2050,3499,2
136163294285,177708,Android TV Box,1,1,Piece,31,"Rs. 600 - 1,500","1,000 to 3,000",200,1,1500,2065,3500,2
136162117285,177708,Android TV Box,1,20,Piece,31,"Rs. 24,000 - 30,000","20,000 to 50,000",500,0,1500,2065,3500,2
136162117285,177708,Android TV Box,1,20,Piece,31,"Rs. 24,000 - 30,000","20,000 to 50,000",500,0,1500,2065,3500,2
136016625746,126188,Primer,,4,Bucket,96,"Rs. 9,800 - 10,000","3,000 to 10,000",300,0,1122,1812,2600,3
136226880567,126188,Primer,,1,Kg,19,Rs. 300 - 400,"Upto 1,000",100,0,159,360,723,#N/A
135998615367,126188,Primer,,20,Bucket,96,"Rs. 33,000 - 44,000","20,000 to 50,000",500,0,1145,1812,2600,3
136221675046,126188,Primer,,5,Bucket,96,"Rs. 12,000 - 13,000","10,000 to 20,000",400,0,1108,1800,2600,3
135960059852,126188,Primer,,600,Litre,21,Rs. 4.8 - 5.9 Lakh,5 to 10 Lakh,900,0,150,250,985,15
136049418595,126188,Primer,,5,Litre,21,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,150,250,984,15
136012388685,126188,Primer,,20,Litre,21,"Rs. 15,000 - 20,000","10,000 to 20,000",400,0,150,250,984,15
136012388685,126188,Primer,,20,Litre,21,"Rs. 15,000 - 20,000","10,000 to 20,000",400,0,150,250,984,15
135900859352,126188,Primer,,20,Litre,21,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,150,250,981,15
135918134295,126188,Primer,,20,Litre,21,"Rs. 2,000 - 3,000","1,000 to 3,000",200,0,150,250,981,15
136014787213,126188,Primer,,4,Bucket,96,"Rs. 6,500 - 8,700","3,000 to 10,000",300,0,1122,1812,2600,3
136280060913,126188,Primer,,5,Litre,21,"Rs. 1,000 to 3,000","1,000 to 3,000",200,0,150,250,1000,15
136167805652,126188,Primer,,20,Litre,21,"Rs. 3,000 to 10,000","3,000 to 10,000",300,0,150,250,1000,15
136266514485,126188,Primer,,200,Litre,21,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,0,150,250,1000,15
136161401446,126188,Primer,,1000,Litre,21,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,0,150,250,1000,15
136260979313,126188,Primer,,40,Litre,21,"Rs. 10,000 to 20,000","10,000 to 20,000",400,0,150,250,1000,15
135931810095,126188,Primer,,1,piece,31,Rs. 20 - 200,"Upto 1,000",100,0,242,816,2195,20
136242155713,126188,Primer,,8,Bucket,96,"Rs. 14,000 - 17,000","10,000 to 20,000",400,0,1100,1800,2600,3
136089087763,126188,Primer,,10,Bucket,96,"Rs. 10,000 to 20,000","10,000 to 20,000",400,0,1115,1800,2600,3
136085683334,126188,Primer,,1,Litre,21,Rs. 200 - 300,"Upto 1,000",100,0,150,250,1000,15
136136780395,126348,Crompton Greaves Motor,0,7,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,0,5890,11500,28216,1
136131919495,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,0,5890,11500,28216,1
136096479052,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 12,000 - 28,000","20,000 to 50,000",500,0,5890,11500,28216,1
136117096052,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 12,000 - 17,000","10,000 to 20,000",400,0,5890,11500,28216,1
136117096052,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 12,000 - 17,000","10,000 to 20,000",400,0,5890,11500,28216,1
136130369385,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 12,000 - 17,000","10,000 to 20,000",400,0,5890,11500,28216,1
136130586375,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 5,900 - 8,000","3,000 to 10,000",300,0,5890,11500,28216,1
136130586375,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 5,900 - 8,000","3,000 to 10,000",300,0,5890,11500,28216,1
136062449513,126348,Crompton Greaves Motor,0,2,Piece,31,"Rs. 23,000 - 36,000","20,000 to 50,000",500,0,5890,11500,28284,1
136062051363,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 5,500 - 5,900","3,000 to 10,000",300,0,5890,11500,28284,1
136129307013,126348,Crompton Greaves Motor,0,1,Piece,31,"Rs. 9,800 - 12,000","10,000 to 20,000",400,0,5890,11500,28216,1
136057969834,126348,Crompton Greaves Motor,0,3,Piece,31,"Rs. 78,000 - 85,000","50,000 to 1 Lakh",600,0,5890,11500,28284,1
136057619463,126348,Crompton Greaves Motor,0,40,Piece,31,Rs. 5 to 10 Lakh,5 to 10 Lakh,900,0,5890,11500,28284,1
136199621559,17066,Leather Pen Case,,50,piece,31,"Rs. 2,000 - 7,300","3,000 to 10,000",300,0,146,188,473,#N/A
136199621559,17066,Leather Pen Case,,50,piece,31,"Rs. 2,000 - 7,300","3,000 to 10,000",300,1,146,188,473,#N/A
136088151813,17066,Leather Pen Case,,10,piece,31,"Rs. 600 - 1,500","1,000 to 3,000",200,1,148,188,458,#N/A
136088151813,17066,Leather Pen Case,,10,piece,31,"Rs. 600 - 1,500","1,000 to 3,000",200,1,148,188,458,#N/A
136128188585,17517,Rosewood Furniture,,1,Set,35,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,22200,65000,147500,1
136165597334,17517,Rosewood Furniture,,1,Piece,31,"Rs. 2,200 - 4,200","3,000 to 10,000",300,1,4210,10250,29749,#N/A
136260646067,17517,Rosewood Furniture,,2,Piece,31,"Rs. 2,000 - 8,400","3,000 to 10,000",300,1,4210,10250,29749,#N/A
136238294913,17517,Rosewood Furniture,,5,Set,35,Rs. 2 to 5 Lakh,2 to 5 Lakh,800,1,22200,65000,147500,1
135981474359,17517,Rosewood Furniture,,1,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,4240,10500,29999,#N/A
136289374159,17517,Rosewood Furniture,,1,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,4210,10250,29749,#N/A
136250657675,17517,Rosewood Furniture,,1,Set,35,"Rs. 50,000 to 1 Lakh","50,000 to 1 Lakh",600,1,22200,65000,147500,1
135959165563,17517,Rosewood Furniture,,1,Piece,31,"Rs. 10,000 to 20,000","10,000 to 20,000",400,1,4240,10500,29999,#N/A
135923620695,17517,Rosewood Furniture,,15,Set,35,Rs. 5 to 10 Lakh,5 to 10 Lakh,900,1,22200,65000,147500,1
135929921813,18428,Quilted Pillow Cover,,3,Piece,31,Rs. 400 - 500,"Upto 1,000",100,1,165,250,499,#N/A
136159038959,18886,Surgical Scalpel Blade,1,2,Box,6,Rs. 400 - 500,"Upto 1,000",100,1,165,222,303,1
136273351775,18886,Surgical Scalpel Blade,1,10,Box,6,"Rs. 2,200 - 3,000","1,000 to 3,000",200,1,165,222,303,1
136273351775,18886,Surgical Scalpel Blade,1,10,Box,6,"Rs. 2,200 - 3,000","1,000 to 3,000",200,1,165,222,303,1
135967706452,18886,Surgical Scalpel Blade,1,1,Box,6,Rs. 20 - 200,"Upto 1,000",100,1,165,222,327,1
135978721134,18886,Surgical Scalpel Blade,1,20,Piece,31,"Rs. 4,900 - 6,000","3,000 to 10,000",300,0,69,270,299,1
135978721134,18886,Surgical Scalpel Blade,1,20,Piece,31,"Rs. 4,900 - 6,000","3,000 to 10,000",300,1,69,270,299,1
136083209675,18886,Surgical Scalpel Blade,1,10,Box,6,"Rs. 2,200 - 3,000","1,000 to 3,000",,1,165,222,303,1
136083209675,18886,Surgical Scalpel Blade,1,10,Box,6,"Rs. 2,200 - 3,000","1,000 to 3,000",,1,165,222,303,1
136083209675,18886,Surgical Scalpel Blade,1,10,Box,6,"Rs. 2,200 - 3,000","1,000 to 3,000",,1,165,222,303,1
136078159967,18886,Surgical Scalpel Blade,1,1,Box,6,Rs. 200 - 300,"Upto 1,000",100,0,165,222,303,1
135892884734,18886,Surgical Scalpel Blade,1,1,Box,6,Rs. 200 - 300,"Upto 1,000",100,1,165,222,327,1
